Ad_Impressions,App_Installs
97082,14905
8191,4406
1399,1697
77864,13908
70091,12577
40899,10561
74228,13064
99250,15516
62685,13203
33261,9224
37602,10172
25413,7922
98459,16215
48716,11268
75785,12726
5379,2890
95920,14993
26566,8115
24353,7317
56011,12423
76027,14064
38287,9715
93127,15334
72357,14197
37462,8912
28760,8937
18119,6898
71532,14789
48397,11572
58865,12333
55628,11731
73302,13885
43689,10010
48046,10093
53810,11684
67053,13134
28759,7823
98296,14765
12289,5828
34926,9714
51479,10970
37544,8970
50230,11831
84550,15024
92717,15312
35066,10661
30951,9009
78573,14002
90250,14651
48852,10898
73888,12888
33528,8796
54949,12598
33777,9293
13387,6100
93012,14353
65073,13685
24795,8255
30315,8559
29923,9500
45487,9797
5375,4921
46887,10732
41174,9427
71753,13030
49971,10514
82529,14859
57105,11733
10195,3908
59010,11306
15501,5325
43035,10889
21688,7546
78169,13405
50167,10979
66326,12851
33552,8920
60930,12016
13386,5456
61336,13325
35841,9204
80855,15088
69485,12978
11861,5789
45928,11298
99787,15817
57563,11785
57097,12302
11918,5253
73990,13516
87633,15233
85614,14297
20574,7863
49644,11326
62538,12498
62467,12683
76866,13279
52217,11932
23416,7854
42334,11398
72668,13786
64762,12527
28780,7854
9009,4402
80177,14654
80575,14315
44963,9834
19049,6068
39282,10629
15595,6169
52707,11439
89662,14859
34606,9422
42238,10615
91570,14871
40590,10661
34921,8643
36465,10233
31639,9092
24812,7271
23091,8384
74425,13848
43011,10870
1135,633
34488,8897
23620,7562
41328,10192
61941,12863
14607,6490
88397,13704
67803,12710
25755,7801
46608,10991
88306,15333
50178,11626
66888,13374
87780,14657
9180,5095
5293,2750
35144,9647
14129,6718
22483,6716
52470,11434
70718,13906
58419,12454
45241,11275
97494,15751
68696,13840
50935,11578
27458,8216
22687,7663
99095,16180
96742,15496
83460,14327
78148,13974
24083,6895
96359,14846
23672,7057
67527,13254
65420,13658
43762,10098
45699,10682
60604,12446
85801,13555
64032,12801
88955,15527
73187,13078
16507,6355
56203,12238
76390,13356
88520,14854
45084,11066
62200,11486
12218,5659
3116,2518
47349,11376
93045,16169
53559,10861
92395,14456
40817,9750
38810,10145
47493,10862
21269,8072
91364,14427
26533,7701
8898,5646
3975,3082
90295,16052
91820,15542
86651,14804
12150,5818
88354,13969
54971,12351
50382,11389
3481,1948
8211,4550
54318,11532
58494,12660
15615,5905
53879,11816
18429,6446
68194,11993
70526,12556
68346,13007
99162,15558
26945,8395
65240,12537
18696,6294
54286,11505
94875,14531
1184,1674
53240,10394
98978,15899
31632,9088
59951,12856
71522,13116
89639,15289
70203,12404
83650,14608
10528,4766
9858,4682
15390,7013
49289,10695
90129,15248
15615,6252
77683,14383
3871,2560
48149,10227
76560,13219
5792,3043
4146,3020
95315,15349
88263,15168
84043,14785
50828,10498
67834,13278
26773,7808
25036,8212
68559,11844
34747,9203
10110,5138
33718,8955
35464,9458
1194,2260
96019,15341
82811,14832
90540,15395
34635,8936
83773,13185
10902,5232
73102,14139
21368,7874
2605,2706
30297,8416
49975,11531
19497,6312
91817,15350
45147,11121
26406,8085
22250,6922
79852,14097
15041,6302
23357,7139
98124,15452
65393,13205
68415,13558
97101,15642
47068,10438
82637,13292
3539,3114
52084,10650
85201,14669
96108,15185
98387,16006
15986,5761
28425,7701
37339,9842
27806,8316
81625,14636
78384,14645
99330,15519
1489,2301
80010,13323
32895,8441
23567,7673
30980,8611
48947,9954
74747,14550
73449,12469
19631,6770
70263,13716
90211,14904
28162,8684
90248,14627
6719,4159
65041,13438
62772,12285
11966,5702
7411,4169
70633,13351
48604,11254
84826,13944
9652,4371
18677,6516
62614,12848
21138,7740
25217,8797
56829,11717
13608,5555
26323,8171
69547,12633
5303,4119
50736,10782
39835,9411
41434,9486
35981,9148
72339,13286
97798,15250
7712,3863
57725,12756
28521,8285
26072,8236
94829,15626
20598,6890
11421,4693
45433,10372
54223,11828
16869,5987
93403,15541
7299,2914
26626,8137
31554,9188
28162,8927
34387,8521
47689,11080
85575,15458
64883,13875
89730,14979
18099,6250
15308,6941
98694,16043
85876,15642
56901,12839
70871,12486
83745,14710
84401,14672
94838,15864
47191,10876
12270,6541
3305,2778
6441,3913
52155,11956
47399,10828
86596,14717
90284,14497
50591,10845
14443,5365
8335,4316
17893,6239
39397,9370
28981,8337
99959,16291
22271,6891
66623,13086
7913,4896
27190,7541
94618,14810
3776,3982
26465,8263
62296,12761
65193,12516
55042,11495
21918,6377
47856,10696
71080,13802
59228,11954
14433,7011
30162,8487
27697,7468
71926,13787
25166,8514
93678,14903
84756,15104
8936,4479
73901,14295
16961,7032
71470,13418
20645,7677
21317,7798
8264,5900
68984,13124
83660,13627
37582,9332
31571,9242
65328,12514
49554,10809
72427,13439
70483,14261
45534,10172
50091,10265
62227,13392
20304,7437
80625,13312
79316,13871
14038,6211
6652,3988
73503,13280
74335,13700
55495,12870
70853,13198
94962,15111
50014,11125
46479,10462
90077,14115
72536,13429
81648,14225
6933,3799
7010,3764
63739,12400
33389,9905
29466,9777
57062,12371
52544,11338
88076,14317
51083,11174
35822,10389
86971,15073
7468,4710
57228,11707
95784,15655
97326,15983
54590,11558
18636,6074
11607,5288
73965,12731
21856,7759
96706,15322
21743,7716
96287,15524
99017,16528
96780,15878
42470,11019
53200,11885
44332,10089
37974,9138
29307,9075
28331,8564
61434,11847
27359,8192
29612,8477
77452,14549
76328,13732
3025,2966
18033,6588
35951,9147
51609,11948
8863,4444
94322,15768
35180,10110
37149,9909
77112,13606
57087,11290
3175,4153
71507,13872
79569,14430
79955,15207
86937,15451
31846,9387
44714,10644
57618,11994
77342,14684
71903,12834
8559,5167
56432,10974
23647,7085
81555,14290
20667,8000
32588,9076
29302,8476
74101,13286
4989,4143
26450,8348
28114,8387
39255,10754
59859,11535
60951,13141
70515,12594
25148,7605
9423,5269
11517,5729
12566,5901
85870,14543
93389,15849
17308,6952
63339,13275
53152,11493
92653,15550
57882,12780
72325,14413
8680,4409
57863,11482
85215,14133
12903,5092
20184,8695
43551,11557
13364,5888
19158,6507
96019,15463
68483,13222
13034,4900
5165,3676
39913,10278
63370,12234
1020,1525
25826,8455
46908,10922
43158,10067
6150,4000
44405,11327
29655,9411
46275,10270
47121,11604
10375,5019
53716,11820
37516,10125
53773,10866
83954,14666
56405,12536
36712,9687
75086,13886
19101,7390
41816,10107
75522,13788
13432,5995
1078,1897
67446,12739
99829,16358
72292,13119
83981,14167
90343,15053
41698,10658
60044,11725
40767,9975
40519,9608
31397,8678
32253,8614
88179,14883
15704,5419
22122,7757
73259,13978
78074,13356
32627,9065
5105,4136
39281,9219
53944,12540
60606,12476
35316,9056
5110,3289
62063,12553
49838,11101
52151,11734
5248,3362
38238,9502
29992,8789
68643,12763
72720,13339
18564,7271
14570,5193
38019,9857
80190,14483
65846,13430
11289,5362
80775,14159
85888,14051
80763,13986
73725,14075
65676,12304
33777,8160
42167,10888
74261,13494
13702,6324
33018,8569
27068,8211
5878,3567
12564,5801
13234,5822
32622,9387
49590,11022
19210,7456
63090,12203
54760,12154
92191,15804
37628,9834
77533,13488
48441,10045
85864,14529
86587,14165
22148,7175
48628,12130
41629,10092
74392,12923
49806,10858
38990,10358
84169,14630
92503,15554
59572,13138
45927,10681
24873,8637
24963,8239
77355,13611
42649,11041
96974,15681
84359,15192
44338,10438
12487,4669
58112,10958
50204,11469
91948,14898
4962,2610
47463,11148
78557,14418
68357,13119
85355,14535
93867,15706
96479,15444
98552,15522
59442,11612
98029,14981
75462,13750
61427,11994
10704,6020
82573,14407
65092,12216
14181,6083
55924,11762
29411,8789
65056,12972
40607,9703
12128,5638
94508,16379
59701,11847
74010,13394
13688,5207
19861,7679
6876,4112
7828,3658
3280,2256
2269,1938
49495,11752
72670,13549
41664,10107
14046,5555
12472,5590
7626,4055
46309,11429
60301,12356
95326,14923
93107,14901
89633,15808
43533,10330
56417,12649
14901,6214
87221,14985
73150,13254
69091,13548
12355,4959
47844,10563
96455,15704
87122,14613
92850,15254
21744,7639
53119,11505
69500,13226
2816,3577
47176,9862
62237,12231
31587,8792
36100,9972
85850,15030
84107,13249
65645,13370
61386,12441
78773,14397
70824,13036
1582,2295
37799,9926
70598,13229
30615,9563
9741,6089
91280,15084
7507,3521
27557,8563
82043,13947
5060,3722
9062,4985
28226,8485
15997,5810
18268,6039
68342,12522
19749,6978
84571,15260
65629,12659
24032,8303
96498,14564
25700,8255
94534,16189
19018,6451
55941,11740
58404,12155
80779,14570
92798,14669
76278,13195
98585,16043
46820,11083
14093,5454
92429,15515
61482,12333
40740,9644
44030,10079
57468,11836
52894,12922
78882,14151
3308,2467
39552,9547
46321,11074
55127,11704
39091,9865
90439,14814
14589,5439
31265,8888
55942,12864
52516,11401
66953,12891
55517,12085
99897,15800
41650,9766
29450,8344
62659,12245
58792,12539
15009,5817
78238,13405
12089,6069
23869,8157
89494,15108
51395,10988
24415,6567
12092,6611
78822,15198
14133,6017
6107,3990
13952,5514
47879,9791
50245,11084
68629,12062
75661,14146
66763,13091
74815,13260
66864,13334
78696,14609
50114,11200
50724,11145
25632,7970
57383,12872
7505,4370
98540,15985
14020,6892
8394,4095
43621,8976
54695,11741
38923,10210
37462,9251
46517,11039
27113,8886
76334,12936
77046,13371
47558,11092
37718,9224
3279,2627
2672,2756
88957,14318
51429,10397
70738,13049
66445,13019
84708,14931
99395,15124
46948,10386
55799,12186
30072,8070
10675,4682
77909,14674
8067,4274
89916,14417
32789,9125
22140,7741
74604,13888
57075,11892
94932,15006
90843,15887
90287,15541
62515,12179
12722,5632
55622,11380
39540,10034
96455,15599
19488,7147
96801,16275
49078,11438
85348,14214
52653,10927
41718,10351
7779,4764
58438,13185
69493,12510
25136,8363
79909,13884
51194,12192
96816,15373
14878,6688
37813,10980
5152,3833
25354,7586
65731,12520
87498,14314
43665,10118
54524,11319
39338,11124
10920,4837
20259,7190
62256,12693
49798,11358
47625,11822
89346,14220
72582,12829
31883,8467
74505,14365
34068,9499
87479,15771
64829,11775
80155,14459
41579,10427
80822,13398
20744,7426
62242,12720
38054,9431
31435,9128
94403,14817
41621,10567
36550,10153
14738,5652
37347,10126
5352,2928
81047,14294
54067,11649
83893,14305
61260,12188
18565,7636
39649,8667
90104,15786
74654,13008
35380,10258
82145,14836
14743,6270
34445,9888
52000,11164
79155,14340
98699,15643
12215,5687
67059,13377
53498,11866
95405,15249
98541,15746
81593,14220
64615,12388
33815,9717
36355,10189
70707,14479
7302,3910
59458,12733
38040,9943
2735,2481
9714,5367
31982,8973
57571,11954
35645,9414
24827,7527
41594,10832
17385,6673
67028,13339
23554,8478
53855,11157
2432,3717
35093,9416
64818,12951
24560,8231
83937,14038
80961,13825
91088,14963
76952,13932
7896,4040
97055,14888
98226,16248
5028,2998
64369,13143
51073,10704
25584,7658
62720,12434
79801,15267
88274,14951
28760,8613
51939,11326
50259,10766
29917,8989
63140,12579
38786,10550
23544,7097
5875,4503
85805,14762
86375,14301
80881,14373
79572,13697
63157,13163
53309,11487
2663,2180
21223,7007
58607,11710
68173,13824
12427,5010
31660,8863
21769,7506
21556,7121
37397,8995
18961,7932
13449,5636
41682,9552
42765,9951
12925,5745
5507,3623
75313,13020
63803,12782
24662,7267
56947,12319
86713,14918
46540,10636
11044,6884
52300,11153
70722,13237
12637,6403
37651,10100
26963,7761
1464,2106
67241,13468
88744,13576
58385,11885
63094,13471
64755,12381
72255,14182
71368,12980
23506,7774
19103,6952
6049,3524
59351,11304
40459,10471
23622,7390
99387,16779
69965,13080
90546,14976
24130,8003
21295,6918
42804,10329
30058,7847
22156,7888
1563,1200
31000,9239
27794,8172
6190,3602
49974,10952
47468,11121
99357,15971
41737,10004
97672,15211
38698,9238
88341,13689
5228,4235
6353,4136
36713,10206
69293,13660
9446,5373
81761,14057
58446,12165
47979,10458
1275,2071
71144,13422
64388,12932
70990,13270
65891,13407
18331,6514
24965,7425
19739,7782
2034,2528
6999,4011
64315,11867
20387,6926
50748,10173
96011,15027
41323,9933
88958,15237
26221,8086
60737,11889
80131,14750
91327,14569
90191,14016
71000,13761
74248,13397
40897,10478
48513,10628
55936,11447
27013,7611
43597,10535
91531,15469
43131,10868
49820,11897
17068,6793
34311,8756
14289,6618
83909,14560
33858,9642
43967,10280
71899,13478
96316,15586
14888,5552
29813,7738
4145,3010
41658,10936
50909,11142
6966,4170
79226,14042
91471,15618
75833,13176
77763,14350
73636,13476
33272,9109
97188,15805
64572,12672
13943,6048
2817,2343
63034,13145
52612,11525
15741,6773
25427,8245
77369,14367
90315,15487
67822,13151
87332,15239
50587,11460
75567,14753
84952,14650
45684,10884
15277,6562
49141,10842
67471,13427
82683,14179
20824,6998
8378,4346
19006,5767
63598,12821
93310,15295
41048,10176
76558,14091
60654,12308
30792,9130
97243,15288
35321,8825
59464,12082
21344,7397
66646,13068
52946,11654
81999,15503
4821,2410
12737,5799
98058,15462
72913,13836
86307,14920
24732,7746
53758,11051
98336,15434
19267,6792
64586,12125
98749,16204
98605,16377
4623,3036
70707,12395
48946,10777
44765,9827
33563,9464
82170,13974
1364,1050
48478,10399
97048,14878
74369,14003
41922,9841
68420,12995
25589,8034
95912,14920
32665,8266
69306,13038
33291,9728
68961,12857
76507,14790
30004,8474
54138,11103
27872,8052
23826,6642
83115,14639
21567,7186
31820,8528
10064,5797
30983,8512
94973,15803
77127,13813
92856,15675
44685,10726
65953,13099
25141,7686
95028,15521
83646,14267
61500,11781
56450,11363
20979,6974
53016,11613
82874,14674
79525,14593
75251,14509
19020,6564
99612,16473
97522,15027
20759,7231
50916,10688
97069,15219
92993,14535
30314,8713
99648,15349
20688,6886
49314,10788
64411,12414
78462,14340
95391,16031
21160,6655
3371,2901
51640,11509
87024,14756
54584,12742
86650,14606
41852,9582
32201,8675
5574,3821
3395,3120
45757,10479
60635,12392
40523,10792
9697,5883
87730,15465
15022,6663
34210,9612
99133,15663
98658,15655
34044,9683
78226,14432
91598,15390
89035,15447
4665,2490
92206,15361
5253,2985
90330,14899
60695,12303
49602,10962
16528,6025
41401,10594
78844,14323
83410,15055
51825,11225
71375,13298
70733,14608
62737,12352
57338,11196
84660,14981
75996,14267
58459,12664
86156,15214
36480,9102
38393,10138
48853,11302
30923,9141
77875,13894
67704,13533
60118,12514
61773,12610
62140,12224
3574,3403
81144,14179
43640,10580
94999,15371
58549,12483
22280,7545
64358,12220
22695,8016
58378,12499
8758,4910
78520,14133
87452,14385
34706,9335
89452,14618
69686,13450
82593,14723
4244,3819
35792,9536
82388,14605
19625,6833
37505,9107
83048,14100
91372,15426
63879,12501
97897,14865
3988,3123
82242,14176
44852,10505
12962,5910
86335,15727
29345,8000
9252,5553
92604,15263
46828,11379
53045,11722
48825,11068
60826,12550
25746,7300
78414,13754
2756,2742
59230,11509
81337,14290
77584,13488
84746,14781
18489,7037
72077,14088
50148,11383
69426,12629
85116,14309
12133,4866
68983,13323
13546,5584
39369,9931
95999,15413
19148,6275
8331,4717
15528,6657
74467,13284
65919,12681
23576,8034
58457,11723
64550,12649
62497,12717
35170,9855
12945,5770
54476,11291
77170,14028
48578,10795
7906,4397
4505,2809
27006,7779
31663,9184
89596,15086
19583,6810
18035,6293
21690,7978
33038,9340
14330,7056
59544,11794
40779,9410
87020,14934
1714,2004
95149,15325
75840,13225
37659,9716
7391,3999
23863,7240
77530,13624
35217,8628
15573,6713
26202,8047
6760,4047
86108,15313
59145,11874
74580,13108
72798,13767
73039,12956
51999,10336
2660,2876
93489,15393
20400,6946
71123,12706
22061,7689
99205,15507
22012,7796
44637,10838
92420,14792
35137,8719
32039,9157
19146,7097
68478,13245
85065,14573
13908,6379
89307,16533
46119,11582
25224,8071
53017,11899
87672,14687
71287,12266
62902,13307
57204,11612
32428,8343
72013,13952
4213,4441
51416,11583
80219,14047
98313,16206
95410,15617
79824,13477
85135,14080
97085,15335
61002,12540
40063,10408
82425,14165
50518,11758
2217,3072
46793,10738
43496,9723
39810,10339
82741,15285
64975,12519
4329,4129
9793,4652
16622,6373
65098,13379
42419,10168
92134,14491
66019,13193
1478,1291
3793,3545
95264,15823
20384,7879
84260,14070
97895,15209
65436,12786
67717,12801
70163,12434
30691,8616
96319,15541
94398,15617
2799,2748
9832,4854
53274,12328
6551,3874
35110,9055
4660,3312
14879,6384
29319,8325
19520,7251
80538,14462
83492,14123
11026,5012
60059,13193
90325,15088
2267,1082
53869,11236
89463,15256
92929,15218
73251,13532
20324,7483
83346,14035
85404,14688
56257,11768
43354,10525
85053,14400
56130,11683
5879,4064
92464,14740
47411,10592
86197,15476
17333,6843
81018,14669
21182,7302
2304,2474
25339,7549
27035,8354
11900,5589
8302,4977
23093,7465
60580,12299
20528,8496
31240,8857
99816,15382
92701,15489
6839,4212
95645,15025
57547,12204
79202,14579
97842,15306
92031,15799
62124,12141
47532,10492
71809,13465
98021,16020
43953,10904
94711,15545
29282,7989
32581,8582
33469,8980
81256,14525
45727,10496
89337,15437
66232,13816
20345,6664
37066,9651
64634,13003
90032,15420
9845,5071
53025,11457
44558,9772
10032,4807
31150,9129
59640,12886
9579,4333
10795,5825
92317,15694
4032,3270
32142,8571
19828,7740
78546,13968
21530,7574
2511,2101
68533,12372
94605,15715
78503,14206
20866,7452
61085,11823
12061,5883
95538,15817
15150,7397
67895,12898
98243,14818
49286,10881
93092,15059
80927,14280
1520,2284
23436,7380
96070,16026
38625,9828
67526,11929
30652,8731
82079,14013
19244,7002
38165,10291
13946,5319
77637,13849
81740,15114
11572,5185
3546,2658
71066,14263
9768,5192
69741,13916
49427,10776
28986,8301
76286,13312
67013,13200
21882,7053
86694,14274
52085,11480
16174,6530
78040,13933
72660,13536
55601,12567
80327,14691
15258,6153
96527,15852
35320,9829
41377,10334
91365,14734
21646,6436
99893,16715
11881,5469
87572,15034
15924,5870
85348,14492
74082,13212
33680,8675
79263,14242
77180,14058
91906,15220
51846,11435
22527,7771
4822,2112
89242,15332
91441,16251
32580,8287
2697,1642
99834,14953
93432,15778
32156,8377
42889,10452
84341,14768
93059,15164
63986,12408
24157,7610
11149,4628
56783,12320
84765,15106
54638,11790
54393,11232
10120,5000
51864,11286
44987,10307
22225,7466
96206,15366
95097,15986
72217,12981
15010,6016
30198,8255
16235,6345
75661,13881
73895,13459
18510,7241
29011,9349
8978,3100
26662,8609
95427,15422
24461,7814
70335,13127
79469,14399
10757,5217
25952,8457
39596,9957
57586,12269
58160,12448
96628,15479
52071,11792
73891,13837
84088,14592
50005,10833
77278,13478
51538,11544
26975,8532
23642,7525
90818,15428
58985,11794
98682,15647
84686,14260
23322,7309
60194,11863
12242,7246
24061,8318
79331,14325
11890,5254
23881,7165
31669,8136
43101,10300
77962,14420
4427,2801
67905,13312
54451,11764
53596,11648
82752,15710
48500,11149
89719,15085
73670,13280
26272,7775
7310,3724
16470,5759
26248,7979
6341,4241
4580,2450
12855,5601
89485,14561
93888,15709
62292,12283
92965,15663
97607,15326
63680,12854
64907,12739
93654,15540
2596,3051
92326,16122
81450,14330
30923,8778
42721,11047
41426,9837
96789,15793
11952,5172
1486,1857
99809,15435
63432,12926
26420,8014
10227,4447
40951,9491
33866,9267
91323,15648
64823,11804
55823,11678
56020,11531
73932,14041
3073,2290
35734,9440
37911,9101
3109,3386
72567,13004
94980,15990
64970,12772
7558,3899
62757,12830
25539,8368
4261,4117
92737,15507
89827,15315
81409,14689
51705,9680
55508,11973
14188,6460
8934,4841
15852,6041
91589,14780
23406,7628
29680,8547
19378,7064
40132,10018
27046,8539
27040,7567
26635,8560
8906,5353
30281,7863
30563,8522
21454,7746
98982,15941
33729,8608
74740,13966
94321,14419
26635,8411
56555,12564
49484,11109
59781,12628
72839,13661
33841,8823
99604,15497
95903,15329
76498,13706
99390,16346
76127,14540
67557,13429
36852,10337
41047,10269
65693,11480
23826,7720
42878,9966
33914,9544
48534,10944
99441,15924
31191,8856
91170,14822
3908,2706
15325,5946
13584,6047
31654,9583
45157,10844
35594,10708
48759,11359
33610,9276
55177,12314
87059,14039
83168,14098
32700,9349
85101,14224
58108,12769
71225,13098
64094,13068
31022,8860
29134,9508
72991,13878
2893,2984
60032,12073
71098,13048
60507,12334
37446,9955
73499,13725
16922,5779
45473,10494
67135,13118
77511,13440
24774,8073
14980,5900
62107,12756
98396,15573
52115,11438
97298,15684
29401,8837
55696,12227
65795,12233
43862,10463
18551,6880
28685,10028
7917,4900
89957,15057
69944,12608
85240,14507
12955,6847
78402,13252
79659,14007
71358,14017
35773,10567
39836,9883
83775,14783
23340,8131
38539,10165
25375,8122
92620,15916
72916,14106
75635,14001
16254,7247
4130,3308
94583,15494
49305,11001
33547,7978
63663,12746
91616,15234
79014,13474
33348,8797
41663,10720
91041,14426
7067,4196
96223,15945
67081,12404
4114,3255
32238,9175
68990,13572
60754,12476
55133,11975
93987,15090
61229,12587
41128,10538
1100,966
10361,5321
71883,14785
50130,10927
81249,14336
89666,14593
53102,12143
88680,15142
19849,7008
65179,13169
79019,14529
23431,7071
75538,13972
94165,15522
17915,6698
83696,14470
20781,7614
65953,12133
36187,9266
67930,13092
25744,7760
58620,12066
23631,7520
31671,9427
14995,6126
59531,13067
27471,8290
85975,15211
56313,12148
31507,9597
53071,11362
78064,14083
91862,14504
52976,10796
33891,9637
95551,15092
79412,14593
98315,15660
52710,11934
62657,12921
31013,7589
86553,14566
33107,8576
61795,10867
14562,5697
83070,13590
83058,14392
96095,15121
93166,15516
32359,9039
31198,9288
16075,6769
54939,12140
39063,10036
49178,10916
33466,8901
68988,12790
67525,12893
91487,15563
13934,6386
96945,14804
98786,15812
39846,10014
27646,7787
11160,5662
55746,12769
22518,7286
69792,13191
84628,14809
72004,14657
85663,15082
21252,6961
95735,15089
10565,5140
69283,13123
72828,13878
73065,13516
13835,5990
72921,13125
34091,9160
99146,15989
55180,12835
61211,12352
46505,10921
73531,13311
62957,12157
13767,6123
20857,7459
45477,10008
53612,10896
82843,14869
52148,11034
59429,12260
44188,10656
62350,12568
18615,6698
65217,13090
12276,6136
97067,15577
29835,7941
75505,13173
22513,8210
9877,4578
74242,14099
41206,9479
26689,7541
81225,14467
94379,15000
8534,5280
93811,15303
33489,8701
81680,13662
82272,15274
35525,9328
52639,11427
31432,8755
74686,13771
36062,9609
85677,14651
68600,12228
76573,14204
90824,14941
2019,2776
52526,12280
7756,4396
74847,13768
54806,11544
43290,9745
72620,14194
23639,7492
54937,11827
33306,8264
87336,14226
73332,12416
49379,11183
84147,14051
58832,11892
37515,9754
98341,14911
9531,4606
62241,12590
50721,11325
3560,1890
19892,7265
85440,14047
83826,14570
3480,3052
52098,12099
46264,10753
74301,13399
18653,6318
35789,9637
81331,13525
20132,6713
46483,9287
90835,14319
59612,12674
62129,12027
72071,13255
50803,10799
18857,7380
82967,14207
29799,8646
31834,8524
63994,13644
39069,9202
17931,6423
29397,9277
92918,15158
29421,8796
5085,3878
8850,4970
40809,10649
35021,9747
12320,4577
23567,8040
13364,5590
38077,10005
37858,9140
48500,11394
79181,13852
99235,15515
42805,10771
93457,15006
41245,10157
35256,9457
34747,9447
26602,7994
73760,13413
51714,11121
46252,11190
4764,3526
96354,16003
92674,15598
97766,15969
86623,14467
23917,7773
4905,2535
17356,5831
33935,7649
33078,8930
38884,10502
1841,2464
52925,11151
98225,16351
10906,5103
43531,11170
9477,4053
9033,4769
12547,5093
89003,14854
72227,12530
38810,9505
38360,10254
27900,8623
20564,7432
53304,11486
85264,14301
3643,2889
92451,15417
17053,6812
69267,12369
52295,11490
16944,6694
39832,9638
21738,7646
11720,4860
87765,14972
47963,9599
82707,14112
54926,11370
35805,10128
99495,15603
44635,10051
67787,13520
61493,12425
17326,6724
68627,12773
94097,16042
37635,9530
36918,9454
58783,12320
1817,2378
39298,11093
32490,9564
49457,11240
90936,14554
99411,15233
38564,9844
69821,14124
43256,11081
66464,13141
58308,11335
78740,13515
3595,2810
61255,12341
27881,8142
74573,14243
62574,13199
81243,14051
5171,3370
69563,12997
70429,13038
73899,13787
2256,2225
27088,8764
71633,13270
33065,8703
1933,2202
88197,14761
89083,14938
14784,5956
85025,13575
10636,4833
9541,5320
89674,14708
21297,6374
67060,12996
16363,6846
92925,16064
91730,15500
5426,4200
96358,15926
96357,15596
55814,11243
25953,8004
68868,13465
76448,13853
9146,5365
15266,6297
10857,5037
88576,15093
67302,12588
89448,14987
73616,13428
96462,15005
65321,13146
66763,12450
85360,14742
34204,9061
10755,5344
7022,4209
97763,15336
1958,2193
93365,15315
14165,6582
25039,8836
43344,9917
83975,14155
73448,12390
15230,5587
88015,14365
54983,10663
77086,13078
54489,11528
30207,8430
5152,3365
74796,13239
35914,10876
48677,11218
42812,10321
34621,9944
36269,9433
24244,7091
77131,13509
73587,14364
56506,11712
65108,11879
5587,4122
82621,14538
7404,4003
94633,15472
16050,6995
97260,15952
59667,12102
66346,13467
50484,11991
51322,10836
89065,16019
84713,14606
72533,13803
25097,7975
78690,14321
4844,3749
23077,7339
88904,15028
73329,14104
63849,12370
66893,13436
16051,5611
16218,6708
71767,14785
23781,7931
66413,12214
91655,15581
41707,10996
52913,11771
97918,15452
61147,11904
58097,12094
22188,7738
70112,12332
13259,6436
33309,7650
1585,2487
83740,14862
94601,15918
20431,6478
87615,15319
31427,10062
98661,15636
2220,2490
70175,12538
24108,7375
78474,13865
43717,9793
36185,8976
51720,11161
87941,15108
81544,13565
98791,15691
48594,10231
8485,4579
86435,15404
71038,13461
51786,11987
47391,10898
73106,13701
42720,9912
29554,8946
32763,8737
69038,12527
18861,6844
10948,4479
94216,15665
27475,9254
90431,14894
23421,7533
34896,9591
75935,14075
2365,2496
39447,9120
60796,12932
18940,7419
15711,5656
4765,2052
86306,16051
87789,14451
72704,12776
28551,6996
21598,7094
80932,14500
97162,16544
10533,4942
68912,12216
74240,13840
97998,15798
28224,8051
31384,8699
80206,14237
65170,13167
39182,10175
63701,12752
95369,15465
66322,13848
66723,13187
7061,4756
78613,14457
92969,15422
75166,14453
59579,11825
77502,14333
97542,14958
80468,14216
58771,11156
65026,12121
59644,12000
20186,8014
17872,6602
52499,11824
94741,16144
3440,2821
62349,13346
21062,7237
80702,13691
35891,10023
27365,8585
11727,5266
43113,9904
22596,8020
81502,13720
74874,12597
46965,11418
6695,4533
85021,14920
12926,5545
17411,6940
68762,12734
97083,15669
62559,13395
79345,14068
67891,13265
59054,11483
8831,4461
20268,7007
16020,6881
86078,15701
94014,15502
19695,6153
65673,12224
88397,15445
1561,1626
50837,11663
90217,15197
52881,11520
71081,13470
32548,9112
99945,15145
96608,15399
29147,9604
97798,15086
53220,10970
18582,6590
87371,15727
70180,12793
33135,8859
72405,12946
28132,8125
30363,8573
77385,14155
98781,14901
94303,15478
15094,5650
8807,4916
34209,8502
96699,15409
4955,3059
6700,4144
88308,15645
42615,10618
13930,6214
69026,13101
59727,12122
25878,7973
50349,11094
79630,13797
22298,7100
54632,11311
19839,6899
49268,10622
26757,8281
45629,9922
58523,12273
51939,11383
79208,14899
35332,10048
75073,13170
90159,15004
68556,13256
94398,15059
93118,14804
28633,8579
9829,5287
74281,13643
38092,9673
16505,6332
14117,5375
40612,10427
97786,15738
97819,15701
36629,9808
76251,15123
26820,9130
91945,15387
29679,8305
2161,2756
94594,15267
74363,13700
16442,6836
17889,6944
83424,14538
94970,15700
83234,14972
48634,10367
79850,14403
86561,14261
23336,7859
51911,10802
73182,13543
6853,4202
96869,15516
13454,6131
37460,9519
78301,13871
8039,4441
87422,14452
87729,14584
96001,15853
88887,15292
51816,10989
71534,13711
57972,11306
75804,13606
88612,14317
19339,6992
82149,14334
76411,14522
49073,11735
50343,10996
89704,14999
76884,13423
51171,10983
32993,8313
29890,8927
50470,10866
34357,8894
69473,12942
3906,2882
78864,13594
69759,13606
67270,12990
28211,8058
60700,12284
93633,15204
28348,8329
38729,10132
